rel_off_hex,stride,hit_flips,nonhit_flips,lift
0x1EC,1,0,1,0.0000
0x1EB,1,0,1,0.0000
0x1EA,2,0,1,0.0000
0x1EA,1,0,1,0.0000
0x1E9,1,0,1,0.0000
0x1E8,4,0,1,0.0000
0x1E8,2,0,1,0.0000
0x1E8,1,0,1,0.0000
0x1DA,2,0,12,0.0000
0x1DA,1,0,12,0.0000
0x1D9,1,0,82,0.0000
0x1D8,4,0,88,0.0000
0x1D8,2,0,82,0.0000
0x1D8,1,0,8,0.0000
0x0F9,1,0,1,0.0000
0x0F8,4,0,1,0.0000
0x0F8,2,0,1,0.0000
0x0F8,1,0,1,0.0000
0x0F7,1,0,71,0.0000
0x0F6,2,0,82,0.0000
0x0F6,1,0,82,0.0000
0x0F5,1,0,72,0.0000
0x0F4,4,0,82,0.0000
0x0F4,2,0,72,0.0000
0x0F4,1,0,9,0.0000
0x0F3,1,0,87,0.0000
0x0F2,2,0,88,0.0000
0x0F2,1,0,80,0.0000
0x0F1,1,0,10,0.0000
0x0F0,4,0,88,0.0000
0x0F0,2,0,10,0.0000
0x0F0,1,0,1,0.0000
0x0EB,1,0,1,0.0000
0x0EA,2,0,1,0.0000
0x0EA,1,0,1,0.0000
0x0E9,1,0,1,0.0000
0x0E8,4,0,1,0.0000
0x0E8,2,0,1,0.0000
0x0E8,1,0,1,0.0000
0x0BF,1,0,1,0.0000
0x0BE,2,0,1,0.0000
0x0BE,1,0,1,0.0000
0x0BD,1,0,1,0.0000
0x0BC,4,0,1,0.0000
0x0BC,2,0,1,0.0000
0x0B3,1,0,1,0.0000
0x0B2,2,0,1,0.0000
0x0B2,1,0,1,0.0000
0x0B1,1,0,1,0.0000
0x0B0,4,0,1,0.0000
0x0B0,2,0,1,0.0000
0x0AD,1,0,1,0.0000
0x0AC,4,0,1,0.0000
0x0AC,2,0,1,0.0000
0x0AC,1,0,1,0.0000
0x0A5,1,0,1,0.0000
0x0A4,4,0,1,0.0000
0x0A4,2,0,1,0.0000
0x0A4,1,0,1,0.0000
0x099,1,0,1,0.0000
0x098,4,0,1,0.0000
0x098,2,0,1,0.0000
0x098,1,0,1,0.0000
0x08F,1,0,1,0.0000
0x08E,2,0,1,0.0000
0x08E,1,0,1,0.0000
0x08D,1,0,1,0.0000
0x08C,4,0,1,0.0000
0x08C,2,0,1,0.0000
0x087,1,0,3,0.0000
0x086,2,0,3,0.0000
0x084,4,0,4,0.0000
0x067,1,0,3,0.0000
0x066,2,0,3,0.0000
0x066,1,0,3,0.0000
0x065,1,0,1,0.0000
0x064,4,0,3,0.0000
0x064,2,0,1,0.0000
0x063,1,0,3,0.0000
0x062,2,0,3,0.0000
0x062,1,0,3,0.0000
0x061,1,0,2,0.0000
0x060,4,0,4,0.0000
0x060,2,0,3,0.0000
0x060,1,0,1,0.0000
0x05B,1,0,1,0.0000
0x05A,2,0,1,0.0000
0x058,4,0,1,0.0000
0x002,2,0,2,0.0000
0x002,1,0,2,0.0000
0x000,4,0,2,0.0000
0x223,1,0,90,0.0000
0x222,2,0,90,0.0000
0x220,4,0,90,0.0000
0x21F,1,0,90,0.0000
0x21E,2,0,90,0.0000
0x21C,4,0,90,0.0000
0x21B,1,0,3,0.0000
0x21A,2,0,3,0.0000
0x21A,1,0,1,0.0000
0x219,1,0,1,0.0000
0x218,4,0,3,0.0000
0x218,2,0,1,0.0000
0x218,1,0,1,0.0000
0x217,1,0,3,0.0000
0x216,2,0,3,0.0000
0x216,1,0,3,0.0000
0x215,1,0,3,0.0000
0x214,4,0,3,0.0000
0x214,2,0,3,0.0000
0x214,1,0,3,0.0000
0x1F7,1,0,1,0.0000
0x1F6,2,0,1,0.0000
0x1F4,4,0,1,0.0000
0x1EF,1,0,1,0.0000
0x1EE,2,0,1,0.0000
0x1EE,1,0,1,0.0000
0x1ED,1,0,1,0.0000
0x1EC,4,0,1,0.0000
0x1EC,2,0,1,0.0000
0x1EC,1,0,1,0.0000
0x1EB,1,0,1,0.0000
0x1EA,2,0,1,0.0000
0x1EA,1,0,1,0.0000
0x1E9,1,0,1,0.0000
0x1E8,4,0,1,0.0000
0x1E8,2,0,1,0.0000
0x1E8,1,0,1,0.0000
0x1DA,2,0,12,0.0000
0x1DA,1,0,12,0.0000
0x1D9,1,0,86,0.0000
0x1D8,4,0,92,0.0000
0x1D8,2,0,86,0.0000
0x1D8,1,0,8,0.0000
0x0F9,1,0,1,0.0000
0x0F8,4,0,1,0.0000
0x0F8,2,0,1,0.0000
0x0F8,1,0,1,0.0000
0x0F7,1,0,74,0.0000
0x0F6,2,0,86,0.0000
0x0F6,1,0,86,0.0000
0x0F5,1,0,76,0.0000
0x0F4,4,0,86,0.0000
0x0F4,2,0,76,0.0000
0x0F4,1,0,9,0.0000
0x0F3,1,0,91,0.0000
0x0F2,2,0,92,0.0000
0x0F2,1,0,84,0.0000
0x0F1,1,0,10,0.0000
0x0F0,4,0,92,0.0000
0x0F0,2,0,10,0.0000
0x0F0,1,0,1,0.0000
0x0EB,1,0,1,0.0000
0x0EA,2,0,1,0.0000
0x0EA,1,0,1,0.0000
0x0E9,1,0,1,0.0000
0x0E8,4,0,1,0.0000
0x0E8,2,0,1,0.0000
0x0E8,1,0,1,0.0000
0x0BF,1,0,1,0.0000
0x0BE,2,0,1,0.0000
0x0BE,1,0,1,0.0000
0x0BD,1,0,1,0.0000
0x0BC,4,0,1,0.0000
0x0BC,2,0,1,0.0000
0x0B3,1,0,1,0.0000
0x0B2,2,0,1,0.0000
0x0B2,1,0,1,0.0000
0x0B1,1,0,1,0.0000
0x0B0,4,0,1,0.0000
0x0B0,2,0,1,0.0000
0x0AD,1,0,1,0.0000
0x0AC,4,0,1,0.0000
0x0AC,2,0,1,0.0000
0x0AC,1,0,1,0.0000
0x0A5,1,0,1,0.0000
0x0A4,4,0,1,0.0000
0x0A4,2,0,1,0.0000
0x0A4,1,0,1,0.0000
0x099,1,0,1,0.0000
0x098,4,0,1,0.0000
0x098,2,0,1,0.0000
0x098,1,0,1,0.0000
0x08F,1,0,1,0.0000
0x08E,2,0,1,0.0000
0x08E,1,0,1,0.0000
0x08D,1,0,1,0.0000
0x08C,4,0,1,0.0000
0x08C,2,0,1,0.0000
0x087,1,0,3,0.0000
0x086,2,0,3,0.0000
0x084,4,0,4,0.0000
0x067,1,0,3,0.0000
0x066,2,0,3,0.0000
0x066,1,0,3,0.0000
0x065,1,0,1,0.0000
0x064,4,0,3,0.0000
0x064,2,0,1,0.0000
0x063,1,0,3,0.0000
0x062,2,0,3,0.0000
0x062,1,0,3,0.0000
0x061,1,0,2,0.0000
0x060,4,0,4,0.0000
0x060,2,0,3,0.0000
0x060,1,0,1,0.0000
0x05B,1,0,1,0.0000
0x05A,2,0,1,0.0000
0x058,4,0,1,0.0000
0x002,2,0,2,0.0000
0x002,1,0,2,0.0000
0x000,4,0,2,0.0000
0x223,1,0,90,0.0000
0x222,2,0,90,0.0000
0x220,4,0,90,0.0000
0x21F,1,0,90,0.0000
0x21E,2,0,90,0.0000
0x21C,4,0,90,0.0000
0x21B,1,0,3,0.0000
0x21A,2,0,3,0.0000
0x21A,1,0,1,0.0000
0x219,1,0,1,0.0000
0x218,4,0,3,0.0000
0x218,2,0,1,0.0000
0x218,1,0,1,0.0000
0x217,1,0,3,0.0000
0x216,2,0,3,0.0000
0x216,1,0,3,0.0000
0x215,1,0,3,0.0000
0x214,4,0,3,0.0000
0x214,2,0,3,0.0000
0x214,1,0,3,0.0000
0x1F7,1,0,1,0.0000
0x1F6,2,0,1,0.0000
0x1F4,4,0,1,0.0000
0x1EF,1,0,1,0.0000
0x1EE,2,0,1,0.0000
0x1EE,1,0,1,0.0000
0x1ED,1,0,1,0.0000
0x1EC,4,0,1,0.0000
0x1EC,2,0,1,0.0000
0x1EC,1,0,1,0.0000
0x1EB,1,0,1,0.0000
0x1EA,2,0,1,0.0000
0x1EA,1,0,1,0.0000
0x1E9,1,0,1,0.0000
0x1E8,4,0,1,0.0000
0x1E8,2,0,1,0.0000
0x1E8,1,0,1,0.0000
0x1DA,2,0,12,0.0000
0x1DA,1,0,12,0.0000
0x1D9,1,0,86,0.0000
0x1D8,4,0,92,0.0000
0x1D8,2,0,86,0.0000
0x1D8,1,0,8,0.0000
0x0F9,1,0,1,0.0000
0x0F8,4,0,1,0.0000
0x0F8,2,0,1,0.0000
0x0F8,1,0,1,0.0000
0x0F7,1,0,74,0.0000
0x0F6,2,0,86,0.0000
0x0F6,1,0,86,0.0000
0x0F5,1,0,76,0.0000
0x0F4,4,0,86,0.0000
0x0F4,2,0,76,0.0000
0x0F4,1,0,9,0.0000
0x0F3,1,0,91,0.0000
0x0F2,2,0,92,0.0000
0x0F2,1,0,84,0.0000
0x0F1,1,0,10,0.0000
0x0F0,4,0,92,0.0000
0x0F0,2,0,10,0.0000
0x0F0,1,0,1,0.0000
0x0EB,1,0,1,0.0000
0x0EA,2,0,1,0.0000
0x0EA,1,0,1,0.0000
0x0E9,1,0,1,0.0000
0x0E8,4,0,1,0.0000
0x0E8,2,0,1,0.0000
0x0E8,1,0,1,0.0000
0x0BF,1,0,1,0.0000
0x0BE,2,0,1,0.0000
0x0BE,1,0,1,0.0000
0x0BD,1,0,1,0.0000
0x0BC,4,0,1,0.0000
0x0BC,2,0,1,0.0000
0x0B3,1,0,1,0.0000
0x0B2,2,0,1,0.0000
0x0B2,1,0,1,0.0000
0x0B1,1,0,1,0.0000
0x0B0,4,0,1,0.0000
0x0B0,2,0,1,0.0000
0x0AD,1,0,1,0.0000
0x0AC,4,0,1,0.0000
0x0AC,2,0,1,0.0000
0x0AC,1,0,1,0.0000
0x0A5,1,0,1,0.0000
0x0A4,4,0,1,0.0000
0x0A4,2,0,1,0.0000
0x0A4,1,0,1,0.0000
0x099,1,0,1,0.0000
0x098,4,0,1,0.0000
0x098,2,0,1,0.0000
0x098,1,0,1,0.0000
0x08F,1,0,1,0.0000
0x08E,2,0,1,0.0000
0x08E,1,0,1,0.0000
0x08D,1,0,1,0.0000
0x08C,4,0,1,0.0000
0x08C,2,0,1,0.0000
0x087,1,0,3,0.0000
0x086,2,0,3,0.0000
0x084,4,0,4,0.0000
0x067,1,0,3,0.0000
0x066,2,0,3,0.0000
0x066,1,0,3,0.0000
0x065,1,0,1,0.0000
0x064,4,0,3,0.0000
0x064,2,0,1,0.0000
0x063,1,0,3,0.0000
0x062,2,0,3,0.0000
0x062,1,0,3,0.0000
0x061,1,0,2,0.0000
0x060,4,0,4,0.0000
0x060,2,0,3,0.0000
0x060,1,0,1,0.0000
0x05B,1,0,1,0.0000
0x05A,2,0,1,0.0000
0x058,4,0,1,0.0000
0x002,2,0,2,0.0000
0x002,1,0,2,0.0000
0x000,4,0,2,0.0000
0x223,1,0,166,0.0000
0x222,2,0,166,0.0000
0x220,4,0,166,0.0000
0x21F,1,0,166,0.0000
0x21E,2,0,166,0.0000
0x21C,4,0,166,0.0000
0x21B,1,0,3,0.0000
0x21A,2,0,3,0.0000
0x21A,1,0,1,0.0000
0x219,1,0,1,0.0000
0x218,4,0,3,0.0000
0x218,2,0,1,0.0000
0x218,1,0,1,0.0000
0x217,1,0,3,0.0000
0x216,2,0,3,0.0000
0x216,1,0,3,0.0000
0x215,1,0,3,0.0000
0x214,4,0,3,0.0000
0x214,2,0,3,0.0000
0x214,1,0,3,0.0000
0x1F7,1,0,1,0.0000
0x1F6,2,0,1,0.0000
0x1F4,4,0,1,0.0000
0x1EF,1,0,1,0.0000
0x1EE,2,0,1,0.0000
0x1EE,1,0,1,0.0000
0x1ED,1,0,1,0.0000
0x1EC,4,0,1,0.0000
0x1EC,2,0,1,0.0000
0x1EC,1,0,1,0.0000
0x1EB,1,0,1,0.0000
0x1EA,2,0,1,0.0000
0x1EA,1,0,1,0.0000
0x1E9,1,0,1,0.0000
0x1E8,4,0,1,0.0000
0x1E8,2,0,1,0.0000
0x1E8,1,0,1,0.0000
0x1DA,2,0,12,0.0000
0x1DA,1,0,12,0.0000
0x1D9,1,0,162,0.0000
0x1D8,4,0,168,0.0000
0x1D8,2,0,162,0.0000
0x1D8,1,0,12,0.0000
0x147,1,0,2,0.0000
0x146,2,0,2,0.0000
0x146,1,0,2,0.0000
0x145,1,0,2,0.0000
0x144,4,0,2,0.0000
0x144,2,0,2,0.0000
0x144,1,0,2,0.0000
0x10F,1,0,2,0.0000
0x10E,2,0,2,0.0000
0x10E,1,0,2,0.0000
0x10D,1,0,2,0.0000
0x10C,4,0,2,0.0000
0x10C,2,0,2,0.0000
0x108,4,0,4,0.0000
0x108,2,0,5,0.0000
0x108,1,0,5,0.0000
0x0F9,1,0,1,0.0000
0x0F8,4,0,1,0.0000
0x0F8,2,0,1,0.0000
0x0F8,1,0,1,0.0000
0x0F7,1,0,120,0.0000
0x0F6,2,0,142,0.0000
0x0F6,1,0,142,0.0000
0x0F5,1,0,119,0.0000
0x0F4,4,0,142,0.0000
0x0F4,2,0,119,0.0000
0x0F4,1,0,18,0.0000
0x0F3,1,0,167,0.0000
0x0F2,2,0,168,0.0000
0x0F2,1,0,155,0.0000
0x0F1,1,0,25,0.0000
0x0F0,4,0,168,0.0000
0x0F0,2,0,25,0.0000
0x0F0,1,0,1,0.0000
0x0EF,1,0,2,0.0000
0x0EE,2,0,2,0.0000
0x0EE,1,0,2,0.0000
0x0ED,1,0,2,0.0000
0x0EC,4,0,2,0.0000
0x0EC,2,0,2,0.0000
0x0EB,1,0,3,0.0000
0x0EA,2,0,3,0.0000
0x0EA,1,0,3,0.0000
0x0E9,1,0,3,0.0000
0x0E8,4,0,3,0.0000
0x0E8,2,0,3,0.0000
0x0E8,1,0,1,0.0000
0x0E3,1,0,2,0.0000
0x0E2,2,0,2,0.0000
0x0E2,1,0,2,0.0000
0x0E1,1,0,2,0.0000
0x0E0,4,0,2,0.0000
0x0E0,2,0,2,0.0000
0x0DF,1,0,2,0.0000
0x0DE,2,0,2,0.0000
0x0DE,1,0,1,0.0000
0x0DD,1,0,2,0.0000
0x0DC,4,0,2,0.0000
0x0DC,2,0,2,0.0000
0x0C5,1,0,2,0.0000
0x0C4,4,0,2,0.0000
0x0C4,2,0,2,0.0000
0x0C3,1,0,2,0.0000
0x0C2,2,0,2,0.0000
0x0C2,1,0,2,0.0000
0x0C1,1,0,2,0.0000
0x0C0,4,0,2,0.0000
0x0C0,2,0,2,0.0000
0x0BF,1,0,3,0.0000
0x0BE,2,0,3,0.0000
0x0BE,1,0,3,0.0000
0x0BD,1,0,3,0.0000
0x0BC,4,0,3,0.0000
0x0BC,2,0,3,0.0000
0x0B9,1,0,2,0.0000
0x0B8,4,0,2,0.0000
0x0B8,2,0,2,0.0000
0x0B7,1,0,2,0.0000
0x0B6,2,0,2,0.0000
0x0B6,1,0,2,0.0000
0x0B5,1,0,2,0.0000
0x0B4,4,0,2,0.0000
0x0B4,2,0,2,0.0000
0x0B3,1,0,3,0.0000
0x0B2,2,0,3,0.0000
0x0B2,1,0,3,0.0000
0x0B1,1,0,3,0.0000
0x0B0,4,0,3,0.0000
0x0B0,2,0,3,0.0000
0x0AD,1,0,1,0.0000
0x0AC,4,0,1,0.0000
0x0AC,2,0,1,0.0000
0x0AC,1,0,1,0.0000
0x0AB,1,0,2,0.0000
0x0AA,2,0,2,0.0000
0x0AA,1,0,2,0.0000
0x0A9,1,0,2,0.0000
0x0A8,4,0,2,0.0000
0x0A8,2,0,2,0.0000
0x0A7,1,0,2,0.0000
0x0A6,2,0,2,0.0000
0x0A6,1,0,2,0.0000
0x0A5,1,0,3,0.0000
0x0A4,4,0,3,0.0000
0x0A4,2,0,3,0.0000
0x0A4,1,0,1,0.0000
0x0A1,1,0,2,0.0000
0x0A0,4,0,2,0.0000
0x0A0,2,0,2,0.0000
0x09F,1,0,2,0.0000
0x09E,2,0,2,0.0000
0x09E,1,0,2,0.0000
0x09D,1,0,2,0.0000
0x09C,4,0,2,0.0000
0x09C,2,0,2,0.0000
0x09B,1,0,2,0.0000
0x09A,2,0,2,0.0000
0x09A,1,0,2,0.0000
0x099,1,0,3,0.0000
0x098,4,0,3,0.0000
0x098,2,0,3,0.0000
0x098,1,0,1,0.0000
0x093,1,0,2,0.0000
0x092,2,0,2,0.0000
0x092,1,0,2,0.0000
0x091,1,0,2,0.0000
0x090,4,0,2,0.0000
0x090,2,0,2,0.0000
0x08F,1,0,3,0.0000
0x08E,2,0,3,0.0000
0x08E,1,0,3,0.0000
0x08D,1,0,3,0.0000
0x08C,4,0,3,0.0000
0x08C,2,0,3,0.0000
0x087,1,0,6,0.0000
0x086,2,0,6,0.0000
0x084,4,0,6,0.0000
0x067,1,0,3,0.0000
0x066,2,0,3,0.0000
0x066,1,0,3,0.0000
0x065,1,0,1,0.0000
0x064,4,0,3,0.0000
0x064,2,0,1,0.0000
0x063,1,0,3,0.0000
0x062,2,0,3,0.0000
0x062,1,0,3,0.0000
0x061,1,0,4,0.0000
0x060,4,0,6,0.0000
0x060,2,0,5,0.0000
0x060,1,0,1,0.0000
0x05B,1,0,1,0.0000
0x05A,2,0,1,0.0000
0x058,4,0,1,0.0000
0x002,2,0,8,0.0000
0x002,1,0,8,0.0000
0x000,4,0,6,0.0000
0x223,1,0,166,0.0000
0x222,2,0,166,0.0000
0x220,4,0,166,0.0000
0x21F,1,0,166,0.0000
0x21E,2,0,166,0.0000
0x21C,4,0,166,0.0000
0x21B,1,0,3,0.0000
0x21A,2,0,3,0.0000
0x21A,1,0,1,0.0000
0x219,1,0,1,0.0000
0x218,4,0,3,0.0000
0x218,2,0,1,0.0000
0x218,1,0,1,0.0000
0x217,1,0,3,0.0000
0x216,2,0,3,0.0000
0x216,1,0,3,0.0000
0x215,1,0,3,0.0000
0x214,4,0,3,0.0000
0x214,2,0,3,0.0000
0x214,1,0,3,0.0000
0x1F7,1,0,1,0.0000
0x1F6,2,0,1,0.0000
0x1F4,4,0,1,0.0000
0x1EF,1,0,1,0.0000
0x1EE,2,0,1,0.0000
0x1EE,1,0,1,0.0000
0x1ED,1,0,1,0.0000
0x1EC,4,0,1,0.0000
0x1EC,2,0,1,0.0000
0x1EC,1,0,1,0.0000
0x1EB,1,0,1,0.0000
0x1EA,2,0,1,0.0000
0x1EA,1,0,1,0.0000
0x1E9,1,0,1,0.0000
0x1E8,4,0,1,0.0000
0x1E8,2,0,1,0.0000
0x1E8,1,0,1,0.0000
0x1DA,2,0,12,0.0000
0x1DA,1,0,12,0.0000
0x1D9,1,0,162,0.0000
0x1D8,4,0,168,0.0000
0x1D8,2,0,162,0.0000
0x1D8,1,0,12,0.0000
0x147,1,0,2,0.0000
0x146,2,0,2,0.0000
0x146,1,0,2,0.0000
0x145,1,0,2,0.0000
0x144,4,0,2,0.0000
0x144,2,0,2,0.0000
0x144,1,0,2,0.0000
0x10F,1,0,2,0.0000
0x10E,2,0,2,0.0000
0x10E,1,0,2,0.0000
0x10D,1,0,2,0.0000
0x10C,4,0,2,0.0000
0x10C,2,0,2,0.0000
0x108,4,0,4,0.0000
0x108,2,0,5,0.0000
0x108,1,0,5,0.0000
0x0F9,1,0,1,0.0000
0x0F8,4,0,1,0.0000
0x0F8,2,0,1,0.0000
0x0F8,1,0,1,0.0000
0x0F7,1,0,120,0.0000
0x0F6,2,0,142,0.0000
0x0F6,1,0,142,0.0000
0x0F5,1,0,119,0.0000
0x0F4,4,0,142,0.0000
0x0F4,2,0,119,0.0000
0x0F4,1,0,18,0.0000
0x0F3,1,0,167,0.0000
0x0F2,2,0,168,0.0000
0x0F2,1,0,155,0.0000
0x0F1,1,0,25,0.0000
0x0F0,4,0,168,0.0000
0x0F0,2,0,25,0.0000
0x0F0,1,0,1,0.0000
0x0EF,1,0,2,0.0000
0x0EE,2,0,2,0.0000
0x0EE,1,0,2,0.0000
0x0ED,1,0,2,0.0000
0x0EC,4,0,2,0.0000
0x0EC,2,0,2,0.0000
0x0EB,1,0,3,0.0000
0x0EA,2,0,3,0.0000
0x0EA,1,0,3,0.0000
0x0E9,1,0,3,0.0000
0x0E8,4,0,3,0.0000
0x0E8,2,0,3,0.0000
0x0E8,1,0,1,0.0000
0x0E3,1,0,2,0.0000
0x0E2,2,0,2,0.0000
0x0E2,1,0,2,0.0000
0x0E1,1,0,2,0.0000
0x0E0,4,0,2,0.0000
0x0E0,2,0,2,0.0000
0x0DF,1,0,2,0.0000
0x0DE,2,0,2,0.0000
0x0DE,1,0,1,0.0000
0x0DD,1,0,2,0.0000
0x0DC,4,0,2,0.0000
0x0DC,2,0,2,0.0000
0x0C5,1,0,2,0.0000
0x0C4,4,0,2,0.0000
0x0C4,2,0,2,0.0000
0x0C3,1,0,2,0.0000
0x0C2,2,0,2,0.0000
0x0C2,1,0,2,0.0000
0x0C1,1,0,2,0.0000
0x0C0,4,0,2,0.0000
0x0C0,2,0,2,0.0000
0x0BF,1,0,3,0.0000
0x0BE,2,0,3,0.0000
0x0BE,1,0,3,0.0000
0x0BD,1,0,3,0.0000
0x0BC,4,0,3,0.0000
0x0BC,2,0,3,0.0000
0x0B9,1,0,2,0.0000
0x0B8,4,0,2,0.0000
0x0B8,2,0,2,0.0000
0x0B7,1,0,2,0.0000
0x0B6,2,0,2,0.0000
0x0B6,1,0,2,0.0000
0x0B5,1,0,2,0.0000
0x0B4,4,0,2,0.0000
0x0B4,2,0,2,0.0000
0x0B3,1,0,3,0.0000
0x0B2,2,0,3,0.0000
0x0B2,1,0,3,0.0000
0x0B1,1,0,3,0.0000
0x0B0,4,0,3,0.0000
0x0B0,2,0,3,0.0000
0x0AD,1,0,1,0.0000
0x0AC,4,0,1,0.0000
0x0AC,2,0,1,0.0000
0x0AC,1,0,1,0.0000
0x0AB,1,0,2,0.0000
0x0AA,2,0,2,0.0000
0x0AA,1,0,2,0.0000
0x0A9,1,0,2,0.0000
0x0A8,4,0,2,0.0000
0x0A8,2,0,2,0.0000
0x0A7,1,0,2,0.0000
0x0A6,2,0,2,0.0000
0x0A6,1,0,2,0.0000
0x0A5,1,0,3,0.0000
0x0A4,4,0,3,0.0000
0x0A4,2,0,3,0.0000
0x0A4,1,0,1,0.0000
0x0A1,1,0,2,0.0000
0x0A0,4,0,2,0.0000
0x0A0,2,0,2,0.0000
0x09F,1,0,2,0.0000
0x09E,2,0,2,0.0000
0x09E,1,0,2,0.0000
0x09D,1,0,2,0.0000
0x09C,4,0,2,0.0000
0x09C,2,0,2,0.0000
0x09B,1,0,2,0.0000
0x09A,2,0,2,0.0000
0x09A,1,0,2,0.0000
0x099,1,0,3,0.0000
0x098,4,0,3,0.0000
0x098,2,0,3,0.0000
0x098,1,0,1,0.0000
0x093,1,0,2,0.0000
0x092,2,0,2,0.0000
0x092,1,0,2,0.0000
0x091,1,0,2,0.0000
0x090,4,0,2,0.0000
0x090,2,0,2,0.0000
0x08F,1,0,3,0.0000
0x08E,2,0,3,0.0000
0x08E,1,0,3,0.0000
0x08D,1,0,3,0.0000
0x08C,4,0,3,0.0000
0x08C,2,0,3,0.0000
0x087,1,0,6,0.0000
0x086,2,0,6,0.0000
0x084,4,0,6,0.0000
0x067,1,0,3,0.0000
0x066,2,0,3,0.0000
0x066,1,0,3,0.0000
0x065,1,0,1,0.0000
0x064,4,0,3,0.0000
0x064,2,0,1,0.0000
0x063,1,0,3,0.0000
0x062,2,0,3,0.0000
0x062,1,0,3,0.0000
0x061,1,0,4,0.0000
0x060,4,0,6,0.0000
0x060,2,0,5,0.0000
0x060,1,0,1,0.0000
0x05B,1,0,1,0.0000
0x05A,2,0,1,0.0000
0x058,4,0,1,0.0000
0x002,2,0,8,0.0000
0x002,1,0,8,0.0000
0x000,4,0,6,0.0000
0x223,1,0,166,0.0000
0x222,2,0,166,0.0000
0x220,4,0,166,0.0000
0x21F,1,0,166,0.0000
0x21E,2,0,166,0.0000
0x21C,4,0,166,0.0000
0x21B,1,0,3,0.0000
0x21A,2,0,3,0.0000
0x21A,1,0,1,0.0000
0x219,1,0,1,0.0000
0x218,4,0,3,0.0000
0x218,2,0,1,0.0000
0x218,1,0,1,0.0000
0x217,1,0,3,0.0000
0x216,2,0,3,0.0000
0x216,1,0,3,0.0000
0x215,1,0,3,0.0000
0x214,4,0,3,0.0000
0x214,2,0,3,0.0000
0x214,1,0,3,0.0000
0x1F7,1,0,1,0.0000
0x1F6,2,0,1,0.0000
0x1F4,4,0,1,0.0000
0x1EF,1,0,1,0.0000
0x1EE,2,0,1,0.0000
0x1EE,1,0,1,0.0000
0x1ED,1,0,1,0.0000
0x1EC,4,0,1,0.0000
0x1EC,2,0,1,0.0000
0x1EC,1,0,1,0.0000
0x1EB,1,0,1,0.0000
0x1EA,2,0,1,0.0000
0x1EA,1,0,1,0.0000
0x1E9,1,0,1,0.0000
0x1E8,4,0,1,0.0000
0x1E8,2,0,1,0.0000
0x1E8,1,0,1,0.0000
0x1DA,2,0,12,0.0000
0x1DA,1,0,12,0.0000
0x1D9,1,0,162,0.0000
0x1D8,4,0,168,0.0000
0x1D8,2,0,162,0.0000
0x1D8,1,0,12,0.0000
0x147,1,0,2,0.0000
0x146,2,0,2,0.0000
0x146,1,0,2,0.0000
0x145,1,0,2,0.0000
0x144,4,0,2,0.0000
0x144,2,0,2,0.0000
0x144,1,0,2,0.0000
0x10F,1,0,2,0.0000
0x10E,2,0,2,0.0000
0x10E,1,0,2,0.0000
0x10D,1,0,2,0.0000
0x10C,4,0,2,0.0000
0x10C,2,0,2,0.0000
0x108,4,0,4,0.0000
0x108,2,0,5,0.0000
0x108,1,0,5,0.0000
0x0F9,1,0,1,0.0000
0x0F8,4,0,1,0.0000
0x0F8,2,0,1,0.0000
0x0F8,1,0,1,0.0000
0x0F7,1,0,120,0.0000
0x0F6,2,0,142,0.0000
0x0F6,1,0,142,0.0000
0x0F5,1,0,119,0.0000
0x0F4,4,0,142,0.0000
0x0F4,2,0,119,0.0000
0x0F4,1,0,18,0.0000
0x0F3,1,0,167,0.0000
0x0F2,2,0,168,0.0000
0x0F2,1,0,155,0.0000
0x0F1,1,0,25,0.0000
0x0F0,4,0,168,0.0000
0x0F0,2,0,25,0.0000
0x0F0,1,0,1,0.0000
0x0EF,1,0,2,0.0000
0x0EE,2,0,2,0.0000
0x0EE,1,0,2,0.0000
0x0ED,1,0,2,0.0000
0x0EC,4,0,2,0.0000
0x0EC,2,0,2,0.0000
0x0EB,1,0,3,0.0000
0x0EA,2,0,3,0.0000
0x0EA,1,0,3,0.0000
0x0E9,1,0,3,0.0000
0x0E8,4,0,3,0.0000
0x0E8,2,0,3,0.0000
0x0E8,1,0,1,0.0000
0x0E3,1,0,2,0.0000
0x0E2,2,0,2,0.0000
0x0E2,1,0,2,0.0000
0x0E1,1,0,2,0.0000
0x0E0,4,0,2,0.0000
0x0E0,2,0,2,0.0000
0x0DF,1,0,2,0.0000
0x0DE,2,0,2,0.0000
0x0DE,1,0,1,0.0000
0x0DD,1,0,2,0.0000
0x0DC,4,0,2,0.0000
0x0DC,2,0,2,0.0000
0x0C5,1,0,2,0.0000
0x0C4,4,0,2,0.0000
0x0C4,2,0,2,0.0000
0x0C3,1,0,2,0.0000
0x0C2,2,0,2,0.0000
0x0C2,1,0,2,0.0000
0x0C1,1,0,2,0.0000
0x0C0,4,0,2,0.0000
0x0C0,2,0,2,0.0000
0x0BF,1,0,3,0.0000
0x0BE,2,0,3,0.0000
0x0BE,1,0,3,0.0000
0x0BD,1,0,3,0.0000
0x0BC,4,0,3,0.0000
0x0BC,2,0,3,0.0000
0x0B9,1,0,2,0.0000
0x0B8,4,0,2,0.0000
0x0B8,2,0,2,0.0000
0x0B7,1,0,2,0.0000
0x0B6,2,0,2,0.0000
0x0B6,1,0,2,0.0000
0x0B5,1,0,2,0.0000
0x0B4,4,0,2,0.0000
0x0B4,2,0,2,0.0000
