t,label,slot,base_hex,rel_off_hex,stride,pre,hit,post
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x028,4,48000,46976,46976
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x02C,4,48000,47386,47386
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x040,4,800,1024,1024
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x044,4,1600,2624,2624
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x04C,4,10552,10906,10906
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x058,4,1,4097,4097
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x060,4,69249025,201598977,201598977
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x064,4,0,69206016,69206016
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x06C,4,65540,2162692,2162692
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x08C,4,1075287455,1075811743,1075811743
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x098,4,1075236894,1075287455,1075287455
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x0A4,4,1075060907,1075236894,1075236894
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x0B0,4,1075287455,1075811743,1075811743
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x0BC,4,1075287455,1075811743,1075811743
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x0E0,4,1075236893,1075811742,1075811742
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x0F0,4,1069475314,1069573479,1069573479
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x0F4,4,3156056064,3156390016,3156390016
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x108,4,2147483648,1040187392,1040187392
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x15C,4,952986964,1033476506,1033476506
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x1BC,4,3173242634,3170222735,3170222735
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x1C0,4,1028443341,1035489771,1035489771
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x1D8,4,1150582784,1065353216,1065353216
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x1E8,4,1,64,64
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x1EC,4,1,64,64
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x214,4,64,1,1
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x218,4,1,64,64
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x21C,4,1187,1,1
1760706589.187552,HIT,P2-C1,0x927EB9E0,0x220,4,1186,0,0
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x02A,1,187,184,184
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x02B,1,128,96,96
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x02E,1,187,185,185
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x02F,1,128,160,160
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x042,1,4,3,3
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x043,1,0,32,32
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x046,1,10,13,13
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x047,1,64,96,96
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x04E,1,42,43,43
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x04F,1,154,174,174
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x05A,1,0,16,16
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x060,1,4,12,12
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x061,1,32,4,4
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x062,1,168,40,40
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x064,1,0,4,4
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x065,1,0,32,32
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x06D,1,33,1,1
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x08D,1,60,69,69
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x08E,1,124,227,227
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x08F,1,118,40,40
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x099,1,59,61,61
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x09A,1,198,227,227
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x09B,1,80,40,40
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0A5,1,59,60,60
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0A6,1,56,124,124
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0A7,1,80,118,118
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0B1,1,60,69,69
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0B2,1,124,227,227
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0B3,1,118,40,40
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0BD,1,60,69,69
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0BE,1,124,227,227
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0BF,1,118,40,40
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0E1,1,60,69,69
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0E2,1,124,227,227
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0E3,1,117,41,41
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0F1,1,26,18,18
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0F2,1,215,65,65
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0F3,1,152,70,70
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0F5,1,179,212,212
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0F6,1,70,16,16
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x108,1,128,62,62
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x15C,1,56,61,61
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x15D,1,205,153,153
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x15E,1,109,153,153
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x15F,1,84,154,154
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1BC,1,188,189,189
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1BD,1,245,35,35
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1BE,1,194,215,215
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1BF,1,143,10,10
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1C1,1,184,76,76
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1C2,1,81,204,204
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1C3,1,235,205,205
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1D8,1,66,63,63
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1D9,1,170,128,128
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1EB,1,1,64,64
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1EF,1,1,64,64
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x217,1,64,1,1
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x21B,1,1,64,64
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x21F,1,84,1,1
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x223,1,84,1,1
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x02A,2,48000,47200,47200
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x02E,2,48000,47520,47520
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x042,2,1024,800,800
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x046,2,2624,3424,3424
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x04E,2,10906,11182,11182
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x05A,2,1,4097,4097
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x060,2,1056,3076,3076
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x062,2,43009,10241,10241
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x064,2,0,1056,1056
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x06C,2,33,1,1
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x08C,2,16444,16453,16453
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x08E,2,31862,58152,58152
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x098,2,16443,16445,16445
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x09A,2,50768,58152,58152
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0A4,2,16443,16444,16444
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0A6,2,14416,31862,31862
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0B0,2,16444,16453,16453
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0B2,2,31862,58152,58152
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0BC,2,16444,16453,16453
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0BE,2,31862,58152,58152
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0E0,2,16444,16453,16453
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0E2,2,31861,58153,58153
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0F0,2,16154,16146,16146
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0F2,2,55192,16710,16710
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0F4,2,48307,48340,48340
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0F6,2,18048,4224,4224
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x108,2,32768,15872,15872
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x15C,2,14541,15769,15769
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x15E,2,27988,39322,39322
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1BC,2,48373,48419,48419
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1BE,2,49807,55050,55050
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1C0,2,15800,15692,15692
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1C2,2,20971,52429,52429
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1D8,2,17066,16256,16256
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1EA,2,1,64,64
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1EE,2,1,64,64
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x216,2,64,1,1
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x21A,2,1,64,64
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x21E,2,84,1,1
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x222,2,84,1,1
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x028,4,48000,47200,47200
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x02C,4,48000,47520,47520
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x040,4,1024,800,800
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x044,4,2624,3424,3424
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x04C,4,10906,11182,11182
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x058,4,1,4097,4097
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x060,4,69249025,201598977,201598977
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x064,4,0,69206016,69206016
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x06C,4,2162692,65540,65540
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x08C,4,1077705846,1078321960,1078321960
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x098,4,1077659216,1077797672,1077797672
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0A4,4,1077622864,1077705846,1077705846
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0B0,4,1077705846,1078321960,1078321960
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0BC,4,1077705846,1078321960,1078321960
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0E0,4,1077705845,1078321961,1078321961
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0F0,4,1058723736,1058160966,1058160966
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x0F4,4,3165865600,3168014464,3168014464
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x108,4,2147483648,1040187392,1040187392
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x15C,4,952986964,1033476506,1033476506
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1BC,4,3170222735,3173242634,3173242634
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1C0,4,1035489771,1028443341,1028443341
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1D8,4,1118437376,1065353216,1065353216
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1E8,4,1,64,64
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x1EC,4,1,64,64
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x214,4,64,1,1
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x218,4,1,64,64
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x21C,4,84,1,1
1760706590.905787,HIT,P2-C1,0x927EB9E0,0x220,4,84,1,1
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x02A,1,184,181,181
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x02B,1,96,104,104
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x02E,1,185,183,183
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x02F,1,160,216,216
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x030,1,255,0,0
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x031,1,255,0,0
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x032,1,253,0,0
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x033,1,8,0,0
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x034,1,255,0,0
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x035,1,255,0,0
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x036,1,254,0,0
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x037,1,56,0,0
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x042,1,3,2,2
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x043,1,32,248,248
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x046,1,13,16,16
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x047,1,96,88,88
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x060,1,9,8,8
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x061,1,0,4,4
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x062,1,0,8,8
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x08D,1,81,89,89
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x09A,1,83,141,141
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x09B,1,213,42,42
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0A5,1,80,81,81
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0A6,1,244,83,83
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0A7,1,72,213,213
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0B1,1,81,89,89
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0BD,1,81,89,89
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0E1,1,81,89,89
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0E3,1,41,42,42
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0F1,1,131,121,121
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0F2,1,216,173,173
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0F3,1,136,151,151
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0F5,1,225,166,166
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0F6,1,121,149,149
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x108,1,59,62,62
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x109,1,101,0,0
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x10A,1,82,0,0
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x10B,1,217,0,0
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x15A,1,192,255,255
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x15B,1,0,166,166
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x15C,1,59,61,61
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x15D,1,9,153,153
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x15E,1,152,153,153
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x15F,1,28,154,154
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x1D8,1,65,63,63
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x1D9,1,0,128,128
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x21F,1,8,1,1
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x223,1,14,1,1
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x02A,2,47200,46440,46440
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x02E,2,47520,47064,47064
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x030,2,65535,0,0
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x032,2,64776,0,0
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x034,2,65535,0,0
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x036,2,65080,0,0
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x042,2,800,760,760
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x046,2,3424,4184,4184
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x060,2,2304,2052,2052
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x062,2,0,2048,2048
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x08C,2,16465,16473,16473
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x09A,2,21461,36138,36138
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0A4,2,16464,16465,16465
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0A6,2,62536,21461,21461
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0B0,2,16465,16473,16473
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0BC,2,16465,16473,16473
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0E0,2,16465,16473,16473
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0E2,2,36137,36138,36138
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0F0,2,16259,16249,16249
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0F2,2,55432,44439,44439
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0F4,2,48353,48294,48294
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0F6,2,31168,38336,38336
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x108,2,15205,15872,15872
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x10A,2,21209,0,0
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x15A,2,49152,65446,65446
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x15C,2,15113,15769,15769
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x15E,2,38940,39322,39322
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x1D8,2,16640,16256,16256
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x21E,2,8,1,1
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x222,2,14,1,1
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x028,4,47200,46440,46440
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x02C,4,47520,47064,47064
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x030,4,4294966536,0,0
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x034,4,4294966840,0,0
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x040,4,800,760,760
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x044,4,3424,4184,4184
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x060,4,150994944,134481920,134481920
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x08C,4,1079086378,1079610666,1079610666
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x098,4,1079071701,1079086378,1079086378
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0A4,4,1079047240,1079071701,1079071701
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0B0,4,1079086378,1079610666,1079610666
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0BC,4,1079086378,1079610666,1079610666
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0E0,4,1079086377,1079610666,1079610666
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0F0,4,1065605256,1064938903,1064938903
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x0F4,4,3168893376,3165033920,3165033920
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x108,4,996496089,1040187392,1040187392
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x158,4,4294950912,4294967206,4294967206
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x15C,4,990484508,1033476506,1033476506
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x1D8,4,1090519040,1065353216,1065353216
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x21C,4,8,1,1
1760706591.146925,HIT,P2-C1,0x927EB9E0,0x220,4,14,1,1
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x02A,1,181,178,178
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x02B,1,104,152,152
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x02E,1,183,182,182
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x02F,1,216,40,40
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x043,1,248,208,208
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x046,1,16,19,19
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x047,1,88,40,40
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x04E,1,44,45,45
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x04F,1,180,173,173
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x061,1,0,4,4
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x08D,1,100,109,109
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x08E,1,253,55,55
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x08F,1,215,44,44
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x099,1,100,101,101
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x09A,1,158,55,55
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x09B,1,74,44,44
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0A5,1,99,100,100
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0A6,1,255,253,253
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0A7,1,9,215,215
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0B1,1,100,109,109
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0B2,1,253,55,55
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0B3,1,215,44,44
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0BD,1,100,109,109
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0BE,1,253,55,55
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0BF,1,215,44,44
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0E1,1,100,109,109
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0E2,1,253,55,55
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0E3,1,215,43,43
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0F1,1,174,164,164
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0F2,1,131,31,31
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0F3,1,32,213,213
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0F5,1,137,166,166
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0F6,1,125,149,149
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0F7,1,0,192,192
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x108,1,59,62,62
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x109,1,191,0,0
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x10A,1,26,0,0
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x10B,1,95,0,0
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x15C,1,59,61,61
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x15D,1,101,153,153
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x15E,1,82,153,153
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x15F,1,217,154,154
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x1D8,1,64,63,63
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x1D9,1,224,128,128
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x21F,1,7,1,1
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x223,1,13,1,1
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x02A,2,46440,45720,45720
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x02E,2,47064,46632,46632
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x042,2,760,720,720
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x046,2,4184,4904,4904
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x04E,2,11444,11693,11693
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x060,2,2048,2052,2052
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x08C,2,16484,16493,16493
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x08E,2,64983,14124,14124
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x098,2,16484,16485,16485
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x09A,2,40522,14124,14124
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0A4,2,16483,16484,16484
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0A6,2,65289,64983,64983
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0B0,2,16484,16493,16493
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0B2,2,64983,14124,14124
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0BC,2,16484,16493,16493
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0BE,2,64983,14124,14124
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0E0,2,16484,16493,16493
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0E2,2,64983,14123,14123
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0F0,2,16302,16292,16292
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0F2,2,33568,8149,8149
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0F4,2,48265,48294,48294
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x0F6,2,32000,38336,38336
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x108,2,15295,15872,15872
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x10A,2,6751,0,0
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x15C,2,15205,15769,15769
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x15E,2,21209,39322,39322
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x1D8,2,16608,16256,16256
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x21E,2,7,1,1
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x222,2,13,1,1
1760706591.373498,HIT,P2-C1,0x927EB9E0,0x028,4,46440,45720,45720
